"V1","individual_id","population","q_1","lb_q_1","ub_q_1","q_2","lb_q_2","ub_q_2","q_3","lb_q_3","ub_q_3","q_4","lb_q_4","ub_q_4","q_5","lb_q_5","ub_q_5","q_6","lb_q_6","ub_q_6","Q_1_1","lb_Q_1_1","ub_Q_1_1","Q_2_1","lb_Q_2_1","ub_Q_2_1","Q_2_2","lb_Q_2_2","ub_Q_2_2","Q_3_1","lb_Q_3_1","ub_Q_3_1","Q_3_2","lb_Q_3_2","ub_Q_3_2","Q_3_3","lb_Q_3_3","ub_Q_3_3","Q_4_1","lb_Q_4_1","ub_Q_4_1","Q_4_2","lb_Q_4_2","ub_Q_4_2","Q_4_3","lb_Q_4_3","ub_Q_4_3","Q_4_4","lb_Q_4_4","ub_Q_4_4","Q_5_1","lb_Q_5_1","ub_Q_5_1","Q_5_2","lb_Q_5_2","ub_Q_5_2","Q_5_3","lb_Q_5_3","ub_Q_5_3","Q_5_4","lb_Q_5_4","ub_Q_5_4","Q_5_5","lb_Q_5_5","ub_Q_5_5","Q_6_1","lb_Q_6_1","ub_Q_6_1","Q_6_2","lb_Q_6_2","ub_Q_6_2","Q_6_3","lb_Q_6_3","ub_Q_6_3","Q_6_4","lb_Q_6_4","ub_Q_6_4","Q_6_5","lb_Q_6_5","ub_Q_6_5","Q_6_6","lb_Q_6_6","ub_Q_6_6"
"PH_PT_12.sorted.bam","12","PT",0.007416,0,0.026652,0.051538,0.023561,0.07961,0.199473,0.160216,0.237998,0.065513,0.039325,0.094841,0.473134,0.437422,0.503539,0.202926,0.165315,0.240385,0.00029,0,0.003226,0.001042,0,0.011029,0.016347,0,0.062662,0.000768,0,0.009458,0.000837,0,0.010556,0.03158,0,0.087114,0.006692,0,0.044182,0.001618,0,0.018739,0.033466,0,0.121973,0.031674,0,0.072742,0.00493,0,0.04079,0.065127,0,0.138068,0.298883,0.213122,0.381783,0.019769,0,0.085706,0.100031,0.036528,0.153102,0.00082,0,0.009849,0.00176,0,0.019514,0.001833,0,0.021089,0.006132,0,0.056336,0.357497,0.258459,0.450858,0.018905,0,0.067829
"PH_PT_2.sorted.bam","2","PT",0.002308,0,0.01371,0.059932,0.032947,0.0923,0.191387,0.156855,0.225064,0.069533,0.046533,0.093779,0.482225,0.431232,0.512623,0.194614,0.157754,0.231617,0.000362,0,0.004311,0.001216,0,0.016168,0.05383,0.01568,0.088705,0.00059,0,0.006804,0.00062,0,0.007176,0.052511,0.000103,0.090351,0.000655,0,0.007463,0.001409,0,0.017503,0.001024,0,0.011786,0.002248,0,0.020341,0.000803,0,0.008963,0.007858,0,0.067606,0.274929,0.192749,0.355834,0.130869,0.083983,0.178704,0.101221,0.01353,0.151296,0.000629,0,0.006917,0.001102,0,0.014861,0.000589,0,0.006031,0.000613,0,0.006763,0.347551,0.251915,0.430218,0.019372,0,0.072814
"PH_PT_9.sorted.bam","9","PT",0.003178,0,0.017203,0.053861,0.024409,0.092015,0.149065,0.117107,0.183841,0.100218,0.073113,0.128979,0.495583,0.448424,0.529347,0.198096,0.164293,0.236795,0.001671,0,0.015341,0.000739,0,0.009144,0.033371,0,0.086821,0.000485,0,0.005799,0.000684,0,0.008348,0.02618,0,0.074857,0.000352,0,0.004027,0.000553,0,0.006675,0.000565,0,0.006401,0.056463,0.026744,0.089535,0.000839,0,0.010681,0.038501,0,0.120629,0.24307,0.150033,0.329372,0.085462,0.030722,0.141472,0.153704,0.081639,0.207004,0.000598,0,0.006972,0.000503,0,0.005902,0.000968,0,0.012679,0.000578,0,0.007437,0.315885,0.219738,0.433,0.03883,0,0.085101
"PH_SB_10.sorted.bam","10","SB",0.031141,0.005559,0.063652,0.122781,0.090251,0.150515,0.028537,0.000966,0.0511,0.00424,0,0.022145,0.440931,0.37571,0.469595,0.37237,0.33427,0.44164,0.000337,0,0.004236,0.017834,0,0.114773,0.000663,0,0.007962,0.015222,0,0.075327,0.034752,0,0.089609,0.00095,0,0.010307,0.004475,0,0.039612,0.001805,0,0.021345,0.000583,0,0.006803,0.000178,0,0.002004,0.004008,0,0.044275,0.173102,0,0.261157,0.002272,0,0.028891,0.000301,0,0.003423,0.000194,0,0.002351,0.020071,0,0.084828,0.016744,0,0.108805,0.002347,0,0.030109,0.00096,0,0.0117,0.701792,0.631505,0.792092,0.001412,0,0.015457
"PH_SB_1.sorted.bam","1","SB",0.002936,0,0.014676,0.022313,0.005354,0.040065,0.159507,0.125825,0.186058,0.008181,0,0.027869,0.480558,0.461762,0.499511,0.326505,0.297043,0.356786,0.000129,0,0.001575,0.000507,0,0.006409,0.000132,0,0.001485,0.002242,0,0.022202,0.013959,0,0.064719,0.000134,0,0.001533,0.001115,0,0.012733,0.014192,0,0.054296,0.000212,0,0.002443,5.9e-05,0,0.00069,0.000655,0,0.008068,0.011821,0,0.063671,0.301714,0.237344,0.357016,0.000273,0,0.003044,0.000103,0,0.001191,0.001093,0,0.013024,0.003884,0,0.039497,0.000618,0,0.006585,0.000451,0,0.00516,0.646446,0.586174,0.706033,0.000259,0,0.003227
"PH_SB_2.sorted.bam","2","SB",0.002593,0,0.016774,0.003045,0,0.018117,0.000973,0,0.005836,0.001922,0,0.011491,0.516008,0.460514,0.546613,0.475459,0.443946,0.525904,0.001107,0,0.012979,0.000771,0,0.008776,0.001241,0,0.01399,0.000229,0,0.002608,0.000304,0,0.0036,0.000187,0,0.002264,0.000262,0,0.003125,0.00028,0,0.003198,0.000278,0,0.003334,0.001096,0,0.010479,0.00102,0,0.012146,0.001266,0,0.015054,0.000487,0,0.005326,0.000475,0,0.005157,0.192223,0.122997,0.240441,0.00069,0,0.007243,0.000985,0,0.011716,0.000275,0,0.003162,0.000358,0,0.004552,0.644322,0.580828,0.707296,0.152145,0.113796,0.200641
"PH_SB_3.sorted.bam","3","SB",0.003155,0,0.016604,0.002982,0,0.016641,0.002708,0,0.015782,0.002012,0,0.012146,0.493822,0.442534,0.52589,0.49532,0.460655,0.546269,0.000776,0,0.009042,0.000693,0,0.008311,0.000509,0,0.006018,0.00053,0,0.006358,0.000488,0,0.005844,0.000834,0,0.009914,0.000658,0,0.007798,0.000602,0,0.007945,0.000366,0,0.004329,0.000808,0,0.009962,0.001134,0,0.013044,0.00219,0,0.023555,0.001626,0,0.017361,0.000378,0,0.004122,0.120128,0.035317,0.178056,0.001745,0,0.022253,0.000974,0,0.012045,0.000739,0,0.008048,0.000406,0,0.004497,0.742059,0.65745,0.828454,0.122359,0.076959,0.172875
"PH_SB_4.sorted.bam","4","SB",0.003902,0,0.019328,0.02696,0.001578,0.053974,0.000811,0,0.004911,0.001953,0,0.010567,0.44746,0.401055,0.477664,0.518913,0.48484,0.571412,0.000978,0,0.011204,0.001987,0,0.023783,0.017921,0,0.050004,0.000181,0,0.0022,0.000298,0,0.003523,0.000173,0,0.001946,0.000546,0,0.006467,0.000937,0,0.010776,0.000189,0,0.002154,0.000663,0,0.006666,0.002332,0,0.025795,0.012598,0,0.073772,0.000356,0,0.004216,0.000538,0,0.006913,0.085174,0.031856,0.130601,0.000801,0,0.009908,0.002259,0,0.027722,0.000255,0,0.002779,0.000371,0,0.00423,0.70875,0.639533,0.772356,0.162695,0.120021,0.213653
"PH_SB_6.sorted.bam","6","SB",0.041103,0.009591,0.067489,0.013045,1e-06,0.042486,0.000909,0,0.005464,0.002741,0,0.013087,0.444638,0.40717,0.471771,0.497564,0.462927,0.538198,0.000661,0,0.00836,0.003951,0,0.046743,0.000905,0,0.01087,0.000375,0,0.004415,0.000305,0,0.003501,0.000206,0,0.002219,0.001134,0,0.011825,0.001798,0,0.018428,0.000201,0,0.00214,0.000152,0,0.001595,0.074016,0,0.129706,0.016524,0,0.078157,0.000288,0,0.003409,0.001645,0,0.017788,0.00885,0,0.054154,0.001408,0,0.017316,0.0017,0,0.020371,0.000238,0,0.002561,4e-04,0,0.004479,0.779102,0.708802,0.843231,0.10614,0.070498,0.14547
"PH_SB_7.sorted.bam","7","SB",0.001455,0,0.009652,0.002275,0,0.014167,0.000883,0,0.005431,0.000998,0,0.005742,0.489357,0.451831,0.517867,0.505032,0.474917,0.54308,0.000221,0,0.002537,0.000395,0,0.004658,0.000564,0,0.00678,0.000228,0,0.002577,0.000302,0,0.003093,0.000165,0,0.001885,0.000232,0,0.002778,0.000294,0,0.003315,0.00018,0,0.002073,0.00036,0,0.004379,0.00116,0,0.014066,0.001835,0,0.020226,0.000399,0,0.004082,0.000281,0,0.003081,0.120364,0.066277,0.164372,0.000455,0,0.00514,0.000597,0,0.007558,0.000326,0,0.003726,0.000287,0,0.003166,0.734311,0.675776,0.79369,0.137044,0.099273,0.17787
"PH_SB_9.sorted.bam","9","SB",0.013268,4e-06,0.042169,0.064469,0.041903,0.087915,0.039567,0.016732,0.063778,0.025757,0.00938,0.04342,0.460636,0.415733,0.482769,0.396304,0.364567,0.437131,0.000215,0,0.002504,0.003819,0,0.033659,0.000833,0,0.007745,0.011956,0,0.071502,0.001365,0,0.014594,0.000173,0,0.002021,0.00193,0,0.021852,0.046404,0,0.082975,0.000506,0,0.005952,8.8e-05,0,0.000962,0.005557,0,0.043157,0.06926,0,0.124422,0.063983,0,0.121997,0.001434,0,0.017605,0.000234,0,0.002973,0.002845,0,0.025684,0.006423,0,0.05348,0.00098,0,0.010067,0.001064,0,0.011709,0.780569,0.717714,0.847252,0.000363,0,0.004149
"PH_SC_10.sorted.bam","10","SC",0.029624,0.010224,0.051371,0.016244,0.000103,0.038911,0.207822,0.171206,0.238189,0.009118,9e-06,0.02345,0.482738,0.464088,0.496318,0.254454,0.220536,0.294754,0.000431,0,0.004963,0.00279,0,0.029008,0.000766,0,0.008852,0.006747,0,0.053005,0.003584,0,0.032405,0.001494,0,0.015812,0.001722,0,0.017373,0.001095,0,0.01328,0.001044,0,0.012321,0.0058,0,0.019848,0.045627,0,0.096714,0.019906,0,0.07365,0.399559,0.323034,0.46362,0.000736,0,0.007242,0.000783,0,0.009768,0.001501,0,0.01505,0.003582,0,0.03168,0.001723,0,0.021991,0.00204,0,0.022348,0.498083,0.423049,0.583137,0.00099,0,0.011437
"PH_SC_11.sorted.bam","11","SC",0.001331,0,0.008311,0.000972,0,0.005692,0.198056,0.142504,0.238409,0.005979,0,0.027775,0.523005,0.494799,0.553262,0.270656,0.232742,0.311784,0.000417,0,0.004631,0.000197,0,0.002068,0.000227,0,0.002584,0.000415,0,0.004718,0.000264,0,0.002832,0.036511,0,0.117984,0.000399,0,0.004686,0.000286,0,0.003219,0.003291,0,0.029335,0.002248,0,0.020555,0.000358,0,0.004157,0.000341,0,0.003918,0.262231,0.128543,0.368502,0.002483,0,0.026427,0.183386,0.131208,0.239818,0.00046,0,0.005348,0.000402,0,0.004489,0.056889,0,0.167834,0.001001,0,0.012536,0.413826,0.313425,0.559184,0.034367,0,0.115373
"PH_SC_12.sorted.bam","12","SC",0.001776,0,0.009916,0.000786,0,0.004622,0.166699,0.101107,0.20492,0.007109,1e-06,0.028596,0.513147,0.484525,0.546124,0.310482,0.272718,0.34847,0.000753,0,0.007405,0.000283,0,0.003265,0.000201,0,0.002476,0.000337,0,0.003923,0.000233,0,0.002315,0.019908,0,0.067692,0.000546,0,0.006391,0.000222,0,0.002575,0.003169,0,0.026121,0.001948,0,0.013841,0.000479,0,0.005068,0.000235,0,0.0027,0.28865,0.186823,0.371238,0.005881,0,0.05302,0.161749,0.114756,0.209412,0.000403,0,0.004734,0.000197,0,0.002107,0.001194,0,0.014266,0.000506,0,0.00554,0.407551,0.322644,0.496683,0.105557,0.062412,0.148702
"PH_SC_1.sorted.bam","1","SC",0.001365,0,0.007932,0.000644,0,0.003987,0.203249,0.147077,0.240478,0.009369,0,0.033716,0.477429,0.450015,0.511741,0.307945,0.276345,0.341363,0.000395,0,0.004916,0.000177,0,0.002021,0.000129,0,0.001539,0.000377,0,0.004501,0.000233,0,0.00271,0.026003,0,0.072871,0.000474,0,0.005426,0.000185,0,0.002002,0.000953,0,0.011016,0.006904,0,0.029677,0.000659,0,0.007473,0.000262,0,0.002907,0.352046,0.264284,0.431717,0.002363,0,0.027491,0.090197,0.047118,0.136426,0.000255,0,0.002601,0.000173,0,0.00197,0.000882,0,0.010165,0.000955,0,0.010665,0.419134,0.33787,0.506189,0.097246,0.05577,0.139526
"PH_SC_2.sorted.bam","2","SC",0.000733,0,0.00482,0.000518,0,0.003227,0.173838,0.102248,0.212725,0.034329,0.014753,0.057037,0.530501,0.50081,0.561337,0.260081,0.224285,0.303244,0.000202,0,0.002563,9.4e-05,0,0.001049,0.000143,0,0.00158,0.000237,0,0.002579,0.000139,0,0.00152,0.073681,0.038086,0.11615,0.000218,0,0.002525,0.00014,0,0.001598,5e-04,0,0.005685,0.033076,0.013661,0.055398,0.000273,0,0.00334,0.000234,0,0.002707,0.198913,0,0.282598,0.00137,0,0.016038,0.304051,0.258184,0.358312,0.000239,0,0.002746,0.000143,0,0.001565,0.000526,0,0.005782,0.000279,0,0.003014,0.25211,0.169204,0.405215,0.133434,0.088771,0.176198
"PH_SC_3.sorted.bam","3","SC",0.048408,0.024095,0.073554,0.005163,0,0.025119,0.164781,0.116249,0.200225,0.0268,0.009296,0.047764,0.473966,0.45382,0.500296,0.280883,0.243819,0.318837,0.000367,0,0.004511,0.000507,0,0.005893,0.000647,0,0.007276,0.000915,0,0.008885,0.001231,0,0.015397,0.005291,0,0.041048,0.000456,0,0.005626,0.000648,0,0.007575,0.00066,0,0.007899,0.024592,0.006869,0.044784,0.093326,0.039045,0.145053,0.005286,0,0.040551,0.311409,0.220949,0.382703,0.001531,0,0.018751,0.008102,0,0.055251,0.000878,0,0.010349,0.001361,0,0.017633,0.004764,0,0.04917,0.001121,0,0.012837,0.520176,0.425243,0.617742,0.016733,0,0.067857
"PH_SC_7.sorted.bam","7","SC",0.002785,0,0.015498,0.000754,0,0.004504,0.184873,0.121938,0.22459,0.004434,0,0.025276,0.514722,0.486072,0.54459,0.292432,0.256457,0.329008,0.001635,0,0.014008,0.000187,0,0.00197,0.000149,0,0.001686,0.000394,0,0.004369,0.000282,0,0.003254,0.072305,0.029771,0.120129,0.000516,0,0.005508,0.000243,0,0.002744,0.000444,0,0.004691,0.00023,0,0.00268,0.00044,0,0.005464,0.000265,0,0.003222,0.222501,0.07281,0.312437,0.006397,0,0.048982,0.148879,0.103515,0.198097,0.000762,0,0.008408,0.000233,0,0.002523,0.001517,0,0.014921,0.000807,0,0.008931,0.502082,0.407502,0.612439,0.039732,0,0.087039
"PH_SC_8.sorted.bam","8","SC",0.000848,0,0.005348,0.000734,0,0.004529,0.170205,0.116182,0.209274,0.007704,0,0.029394,0.520085,0.493287,0.55621,0.300423,0.26533,0.335025,0.000183,0,0.002007,0.000163,0,0.001953,0.000218,0,0.002418,0.000188,0,0.002013,0.000263,0,0.003077,0.031665,0,0.074391,0.000325,0,0.003993,0.000158,0,0.00169,0.000993,0,0.012374,0.005474,0,0.026795,0.000296,0,0.003379,0.000271,0,0.002945,0.274141,0.189546,0.351088,0.001969,0,0.023858,0.187099,0.141694,0.237348,0.000358,0,0.004348,0.000178,0,0.002011,0.001496,0,0.017057,0.001017,0,0.012307,0.389295,0.311154,0.467713,0.104251,0.067019,0.146079
"PH_SC_9.sorted.bam","9","SC",0.007516,1e-06,0.024687,0.006367,1e-06,0.022213,0.196419,0.130998,0.233978,0.009754,1e-06,0.036218,0.465955,0.448101,0.48579,0.31399,0.27982,0.352512,0.001069,0,0.012931,0.001343,0,0.0142,0.000577,0,0.006821,0.002321,0,0.023793,0.002123,0,0.02225,0.029931,0,0.070622,0.003851,0,0.028671,0.001392,0,0.015286,0.001663,0,0.018397,0.000272,0,0.003545,0.003166,0,0.028752,0.003944,0,0.031415,0.319138,0.225842,0.401163,0.01061,0,0.068609,0.002452,0,0.027307,0.002213,0,0.020895,0.002777,0,0.027105,0.007731,0,0.063302,0.001447,0,0.016223,0.590149,0.508496,0.671385,0.011832,0,0.056487
"PH_SH_1.sorted.bam","1","SH",0.017377,4.6e-05,0.047993,0.337076,0.298787,0.392258,0.003837,0,0.017561,0.001427,0,0.00796,0.440438,0.336226,0.479429,0.199845,0.166434,0.249348,0.008117,0,0.038065,0.001771,0,0.020953,0.160834,0.109486,0.278578,0.001176,0,0.014326,0.000978,0,0.011687,0.000992,0,0.011073,0.00065,0,0.007293,0.000473,0,0.005605,0.00041,0,0.004689,0.000251,0,0.002843,0.009312,0,0.056651,0.348424,0.202884,0.431629,0.001596,0,0.0177,0.000402,0,0.004332,0.069057,0,0.122818,0.00561,0,0.045715,0.00084,0,0.009019,0.00153,0,0.017509,0.000416,0,0.004865,0.38303,0.306476,0.477515,0.004132,0,0.041153
"PH_SH_2.sorted.bam","2","SH",0.022773,1.8e-05,0.058864,0.351384,0.314604,0.396471,0.001449,0,0.008405,0.025719,0.009861,0.044813,0.404399,0.271376,0.445733,0.194277,0.162571,0.26242,0.01038,0,0.04199,0.010447,0,0.09544,0.184122,0.132457,0.335723,0.000331,0,0.003897,0.00051,0,0.00551,0.00029,0,0.003288,0.000291,0,0.003379,0.000329,0,0.003855,0.000429,0,0.004972,0.024601,0.008966,0.043794,0.01238,0,0.066576,0.32235,2e-06,0.415771,0.000456,0,0.005392,0.000535,0,0.00606,0.04646,0,0.097427,0.001337,0,0.016117,0.000889,0,0.010201,0.000593,0,0.006794,0.000652,0,0.007699,0.380158,0.314668,0.52238,0.002462,0,0.027159
"PH_SH_3.sorted.bam","3","SH",0.01109,1e-06,0.047329,0.376076,0.339553,0.418324,0.004411,0,0.018579,0.006089,1e-06,0.022647,0.406922,0.281384,0.435931,0.195412,0.164607,0.247241,0.000468,0,0.005517,0.006731,0,0.085371,0.166756,0.113058,0.302583,0.00088,0,0.009983,0.000902,0,0.010911,0.001555,0,0.011888,0.001375,0,0.015295,0.00062,0,0.007101,0.001612,0,0.01826,0.003169,0,0.01945,0.011683,0,0.059636,0.409492,0.016417,0.50164,0.00161,0,0.017318,0.001034,0,0.01242,0.001822,0,0.02199,0.000576,0,0.006648,0.000895,0,0.010863,0.000707,0,0.008499,0.001199,0,0.013782,0.386383,0.322128,0.490719,0.000533,0,0.006521
"PH_SH_5.sorted.bam","5","SH",0.001712,0,0.010044,0.367407,0.323715,0.435705,0.003969,0,0.021774,0.019789,0.000222,0.045493,0.419712,0.303542,0.466163,0.187411,0.147607,0.242813,0.000395,0,0.004349,0.000528,0,0.00559,0.203703,0.141365,0.306767,0.000261,0,0.002898,0.000549,0,0.005265,0.002074,0,0.020399,0.000502,0,0.005804,0.001052,0,0.012144,0.001631,0,0.018401,0.006598,0,0.036024,0.000717,0,0.008816,0.32435,0.194327,0.417934,0.000852,0,0.009986,0.020077,0,0.075301,0.1323,0,0.200283,0.000626,0,0.007537,0.000927,0,0.009817,0.000496,0,0.005607,0.00312,0,0.037184,0.228828,0.124447,0.362418,0.070412,0.002533,0.12283
"PH_SH_6.sorted.bam","6","SH",0.006385,0,0.02928,0.302195,0.269301,0.339467,0.035148,0.00114,0.06582,0.019033,3.2e-05,0.045968,0.434682,0.3701,0.46269,0.202557,0.163856,0.252354,0.00034,0,0.003976,0.002695,0,0.030008,0.02452,0,0.109899,0.00276,0,0.029496,0.017737,0,0.098768,0.000368,0,0.004126,0.002134,0,0.023655,0.024239,0,0.086467,0.000981,0,0.011901,0.000247,0,0.002806,0.003183,0,0.036717,0.457982,0.339989,0.540563,0.047045,0,0.12394,0.009424,0,0.056474,0.002008,0,0.023588,0.001319,0,0.015605,0.052697,0,0.191197,0.001035,0,0.011746,0.000793,0,0.009621,0.347715,0.2384,0.444514,0.000777,0,0.008814
"PH_SH_7.sorted.bam","7","SH",0.002454,0,0.016315,0.346563,0.307388,0.395477,0.003086,0,0.016342,0.017799,2.3e-05,0.039978,0.42236,0.301128,0.470993,0.207738,0.165917,0.298488,0.000618,0,0.008027,0.000944,0,0.010631,0.185313,0.114314,0.383321,0.00036,0,0.004438,0.000511,0,0.006226,0.001227,0,0.013259,0.000322,0,0.003361,0.000477,0,0.005867,0.000981,0,0.012398,0.016016,0,0.038904,0.00163,0,0.016903,0.319647,0,0.447819,0.000827,0,0.009803,0.000684,0,0.008015,0.058519,0,0.125544,0.000415,0,0.004902,0.000922,0,0.012096,0.001039,0,0.011789,0.001102,0,0.013809,0.404895,0.309927,0.593862,0.003552,0,0.039821
"PH_SL_10.sorted.bam","10","SL",0.004474,0,0.022305,0.001564,0,0.010306,0.090518,0.061692,0.11871,0.46035,0.433274,0.503936,0.440826,0.410112,0.462269,0.002267,0,0.014304,0.000165,0,0.0018,0.000271,0,0.003373,0.000118,0,0.001394,0.000751,0,0.00939,0.000366,0,0.003978,0.000395,0,0.004521,0.005387,0,0.041697,0.001045,0,0.013475,0.027617,0,0.118604,0.079553,0.025926,0.123719,0.001767,0,0.019229,0.000967,0,0.012035,0.151118,0.000436,0.207529,0.725942,0.666017,0.798022,2e-04,0,0.002286,0.000442,0,0.004914,0.000243,0,0.003011,0.000392,0,0.00452,0.001603,0,0.018234,0.001459,0,0.015715,0.000198,0,0.002232
"PH_SL_11.sorted.bam","11","SL",0.001471,0,0.008468,0.001506,0,0.008612,0.138438,0.112337,0.165733,0.460373,0.432254,0.490183,0.394104,0.369797,0.414685,0.004108,0,0.02178,0.000243,0,0.002787,0.000256,0,0.00277,0.000431,0,0.005025,0.000385,0,0.004443,0.000449,0,0.005059,0.001106,0,0.011825,0.000792,0,0.00918,6e-04,0,0.006686,0.012668,0,0.085454,0.190134,0.142116,0.231766,0.000663,0,0.007644,0.000545,0,0.006554,0.260517,0.206185,0.30786,0.522931,0.466632,0.576756,0.000455,0,0.005686,0.00036,0,0.004494,3e-04,0,0.003436,0.000646,0,0.008159,0.003487,0,0.034729,0.00264,0,0.02699,0.000392,0,0.004706
"PH_SL_12.sorted.bam","12","SL",0.000252,0,0.001525,0.000236,0,0.001505,0.000352,0,0.002258,0.66034,0.638776,0.683439,0.338587,0.315778,0.359899,0.000232,0,0.00149,5.8e-05,0,0.000673,5.8e-05,0,0.000654,5.6e-05,0,0.000621,7.8e-05,0,0.000924,6.2e-05,0,0.000719,7.8e-05,0,0.000843,8.3e-05,0,0.000935,9.5e-05,0,0.001105,0.000189,0,0.00195,0.322063,0.279372,0.367855,0.000115,0,0.001293,1e-04,0,0.001124,0.000157,0,0.001654,0.676085,0.630386,0.718819,0.000314,0,0.003467,5.4e-05,0,0.000603,4.7e-05,0,0.000549,6.4e-05,0,0.000705,0.000104,0,0.001091,8.9e-05,0,0.001112,5.4e-05,0,0.000634
"PH_SL_1.sorted.bam","1","SL",0.000566,0,0.003395,0.000963,0,0.005831,0.130514,0.107665,0.152598,0.4572,0.429648,0.485794,0.409882,0.392246,0.426729,0.000874,0,0.005338,0.000122,0,0.001408,0.000125,0,0.001447,0.000203,0,0.002199,0.000172,0,0.002103,0.00034,0,0.004174,0.000343,0,0.004318,0.00022,0,0.002578,0.000312,0,0.003682,0.001904,0,0.025666,0.175819,0.141491,0.210792,0.000254,0,0.003053,0.000559,0,0.006484,0.257679,0.211,0.30145,0.559877,0.504689,0.616015,0.000516,0,0.005485,0.000117,0,0.001296,0.000184,0,0.002117,0.000247,0,0.002833,0.000448,0,0.004886,0.000363,0,0.004521,0.000195,0,0.002114
"PH_SL_3.sorted.bam","3","SL",0.00045,0,0.002716,0.000392,0,0.002397,0.000534,0,0.003453,0.658516,0.635844,0.683938,0.339764,0.31457,0.362352,0.000344,0,0.002082,0.000103,0,0.001138,0.000107,0,0.001192,9e-05,0,0.000965,0.000104,0,0.001243,0.000103,0,0.001158,0.000149,0,0.001557,0.00018,0,0.002044,0.000132,0,0.0016,0.000195,0,0.00219,0.320147,0.275593,0.3703,0.00022,0,0.002486,0.000158,0,0.001845,0.000287,0,0.00324,0.676102,0.62475,0.721412,0.001311,0,0.014829,8.3e-05,0,0.000895,0.000103,0,0.001163,8.2e-05,0,0.000928,0.000131,0,0.001557,0.000141,0,0.001534,7.4e-05,0,0.000797
"PH_SL_4.sorted.bam","4","SL",0.000317,0,0.001918,0.00031,0,0.001942,0.000476,0,0.003087,0.662795,0.635847,0.687742,0.335814,0.310941,0.362877,0.000288,0,0.001782,7.9e-05,0,0.000936,6.8e-05,0,0.000802,6.7e-05,0,0.000781,8.5e-05,0,0.001002,7.8e-05,0,0.000866,0.000106,0,0.001211,8.9e-05,0,0.00116,0.000122,0,0.001378,0.000202,0,0.002265,0.338886,0.297429,0.382023,0.000168,0,0.001648,0.000153,0,0.001809,3e-04,0,0.003646,0.647306,0.592737,0.695687,0.011778,0,0.047922,6.6e-05,0,0.000735,6.5e-05,0,0.000712,7.4e-05,0,0.000851,9.8e-05,0,0.001104,0.000145,0,0.001477,6.4e-05,0,0.000702
"PH_SL_6.sorted.bam","6","SL",0.000639,0,0.004191,0.00075,0,0.004501,0.119977,0.096988,0.141771,0.455669,0.42997,0.485187,0.421232,0.404231,0.43779,0.001733,0,0.010266,0.000131,0,0.00147,0.00012,0,0.001277,0.000119,0,0.001323,0.000195,0,0.00233,0.000219,0,0.002597,0.000294,0,0.003585,0.000215,0,0.002484,0.000386,0,0.004076,0.001774,0,0.021766,0.153505,0.121638,0.185689,0.000298,0,0.003551,0.000375,0,0.004403,0.236822,0.190062,0.279796,0.60129,0.547784,0.655862,0.00103,0,0.01159,0.000188,0,0.002125,0.000161,0,0.001835,0.000355,0,0.004226,0.000663,0,0.00807,0.001619,0,0.016438,0.00024,0,0.00295
"PH_SL_8.sorted.bam","8","SL",0.04752,0.025328,0.072541,0.274916,0.245361,0.306612,0.048435,0.023577,0.076937,0.202148,0.177975,0.230768,0.371289,0.297536,0.406032,0.055693,0.01376,0.091217,6.3e-05,0,0.000706,0.000336,0,0.003598,8.1e-05,0,0.000937,0.000497,0,0.005752,0.000424,0,0.005493,6.4e-05,0,0.000696,0.093474,0.048605,0.143262,0.160962,0.090041,0.281121,0.000233,0,0.002549,5.3e-05,0,0.000626,0.00033,0,0.003743,0.387785,0.302637,0.450627,0.095377,0.045793,0.151682,0.148943,0.037686,0.213373,8.4e-05,0,0.000947,0.000279,0,0.002979,0.000163,0,0.001884,0.000211,0,0.002319,0.000578,0,0.006619,0.109974,0.024336,0.181473,9.1e-05,0,0.001014
"PH_SL_9.sorted.bam","9","SL",0.000695,0,0.004133,0.000681,0,0.004282,0.136165,0.109945,0.160405,0.442291,0.413777,0.473983,0.419237,0.399756,0.436771,0.000931,0,0.005532,0.000204,0,0.002368,0.000146,0,0.001718,0.000146,0,0.001631,0.000183,0,0.002065,0.000166,0,0.001806,0.000831,0,0.009179,0.000216,0,0.002345,0.000352,0,0.003909,0.004667,0,0.050584,0.154159,0.115806,0.19203,0.000233,0,0.002593,0.000252,0,0.003048,0.265415,0.211648,0.310773,0.570564,0.51539,0.627466,0.000767,0,0.00842,0.000205,0,0.002452,0.000154,0,0.001623,0.000238,0,0.002764,0.000463,0,0.004925,0.000478,0,0.005356,0.000162,0,0.00195
"PH_TB_10.sorted.bam","10","TB",0.001293,0,0.007381,0.001637,0,0.009923,0.450042,0.413088,0.484456,0.049792,0.024455,0.078855,0.492815,0.46083,0.523104,0.00442,0,0.022623,0.000267,0,0.002981,0.000312,0,0.003696,0.00032,0,0.003823,0.000361,0,0.004328,0.00056,0,0.005885,0.155267,0.102003,0.203785,0.000495,0,0.00597,0.000479,0,0.005581,0.001452,0,0.017808,0.008401,0,0.041946,0.000601,0,0.006879,0.000695,0,0.008863,0.585466,0.500713,0.670629,0.078359,0.028688,0.130895,0.159391,0.104449,0.209412,0.000284,0,0.003215,0.000588,0,0.007063,0.001713,0,0.019316,0.001997,0,0.021444,0.001727,0,0.021628,0.001266,0,0.013472
